# x_m,y_m,w_tr_right_m,w_tr_left_m
167.45631,-532.27277,7.463452,7.836548
168.3781,-532.6601,7.47925,7.82075
169.30154,-533.04333,7.4952044,7.8047957
170.22667,-533.42255,7.511159,7.7888412
171.15347,-533.79767,7.5271134,7.7728868
172.08194,-534.1686,7.543068,7.756932
173.01205,-534.5354,7.5590267,7.740973
173.94383,-534.89795,7.574999,7.725001
174.87724,-535.2563,7.590971,7.709029
175.81232,-535.6103,7.606943,7.693057
176.74901,-535.9599,7.6229153,7.677085
177.68732,-536.3052,7.6383567,7.661643
178.62726,-536.64606,7.65215,7.64785
179.5688,-536.9824,7.665943,7.634057
180.51195,-537.31433,7.679736,7.6202636
181.45667,-537.64166,7.6935296,7.6064706
182.40298,-537.96436,7.7056875,7.594312
183.35086,-538.2825,7.7126937,7.5873065
184.3003,-538.5959,7.7196994,7.580301
185.25128,-538.90454,7.7267056,7.5732946
186.20381,-539.2085,7.7337112,7.566289
187.15785,-539.50757,7.7407193,7.5592804
188.1134,-539.8018,7.747735,7.552265
189.07045,-540.0911,7.7547507,7.5452495
190.02898,-540.37555,7.761766,7.5382338
190.98897,-540.6549,7.7687817,7.5312185
191.95042,-540.92926,7.7757993,7.5242004
192.91331,-541.19855,7.7828245,7.5171757
193.87761,-541.4627,7.7898493,7.510151
194.84332,-541.7217,7.796874,7.5031257
195.81041,-541.9754,7.803899,7.496101
196.77888,-542.2239,7.810926,7.4890738
197.74869,-542.4671,7.817959,7.482041
198.71979,-542.705,7.824992,7.475008
199.69215,-542.93774,7.832025,7.467975
200.66574,-543.1653,7.839058,7.4609423
201.6405,-543.38776,7.8462715,7.4537287
202.61641,-543.60516,7.853912,7.446088
203.59343,-543.81757,7.8615527,7.4384475
204.5715,-544.02496,7.869193,7.4308066
205.5506,-544.2275,7.876834,7.4231663
206.5307,-544.4252,7.8844094,7.4155903
207.51175,-544.618,7.89185,7.4081497
208.49373,-544.80615,7.8992906,7.400709
209.47658,-544.98956,7.906731,7.3932686
210.4603,-545.16833,7.9141717,7.3858285
211.44484,-545.3425,7.9216113,7.3783884
212.43016,-545.5122,7.92905,7.3709497
213.41624,-545.67737,7.9364886,7.3635116
214.40306,-545.8382,7.9439273,7.356073
