# x_m,y_m,w_tr_right_m,w_tr_left_m
-130.56178,324.08298,8.003481,8.2707815
-129.64362,323.68686,8.004482,8.266574
-128.72536,323.29095,8.005485,8.262366
-127.80699,322.89532,8.006486,8.258159
-126.88853,322.4999,8.00739,8.25405
-125.96999,322.10464,8.008191,8.250044
-125.05139,321.70953,8.008992,8.246038
-124.13274,321.31458,8.009793,8.242033
-123.21403,320.9197,8.010594,8.238028
-122.295296,320.52493,8.011395,8.234023
-121.376526,320.13022,8.012197,8.230019
-120.457756,319.7355,8.012997,8.226014
-119.53898,319.34082,8.013798,8.222011
-118.62021,318.9461,8.014599,8.218006
-117.701454,318.55136,8.015499,8.213902
-116.78274,318.15652,8.0165,8.2097
-115.86406,317.7616,8.017501,8.205497
-114.945435,317.36655,8.018501,8.201293
-114.02688,316.97134,8.019503,8.19709
-113.10839,316.576,8.020402,8.192988
-112.189995,316.18042,8.021203,8.188986
-111.27169,315.78464,8.022003,8.184984
-110.35349,315.38858,8.022803,8.180982
-109.43541,314.99228,8.023604,8.17698
-108.51746,314.59567,8.024506,8.172877
-107.599655,314.19873,8.025506,8.168676
-106.682,313.80142,8.026506,8.1644745
-105.7645,313.40378,8.027507,8.160274
-104.84718,313.0057,8.028506,8.156072
-103.93005,312.6072,8.029406,8.151973
-103.013115,312.20825,8.030206,8.147972
-102.09638,311.80884,8.031006,8.143971
-101.17987,311.40894,8.031806,8.139971
-100.26359,311.00848,8.032606,8.13597
-99.34754,310.60748,8.033406,8.131867
-98.431755,310.2059,8.034206,8.127667
-97.51623,309.8037,8.0350065,8.123467
-96.60098,309.4009,8.035807,8.1192665
-95.68602,308.99747,8.036607,8.115067
-94.771355,308.59332,8.037508,8.110969
-93.857,308.18848,8.038508,8.106968
-92.94298,307.78293,8.039508,8.102968
-92.02928,307.37662,8.040508,8.0989685
-91.11593,306.9695,8.041508,8.094968
-90.20294,306.5616,8.042406,8.090968
-89.29031,306.1529,8.043206,8.086968
-88.378075,305.74332,8.044006,8.082969
-87.46623,305.33286,8.0448065,8.078969
-86.554794,304.9215,8.045607,8.074969
-85.64377,304.50925,8.032191,8.061831
-84.73318,304.096,8.004993,8.039833
-83.82303,303.68182,7.9777956,8.017835
-82.91334,303.2666,7.9505973,7.9958363
-82.00411,302.85037,7.9233994,7.973838
-81.095375,302.4331,7.882403,7.943012
-80.18712,302.01477,7.8280077,7.903616
-79.27936,301.59537,7.773612,7.864219
-78.37209,301.17487,7.719217,7.8248224
-77.465324,300.75333,7.664821,7.7854257
-76.55907,300.3307,7.6104255,7.74613
-75.653305,299.90698,7.55603,7.7069335
-74.748055,299.48218,7.501634,7.6677365
-73.843315,299.05627,7.4472384,7.6285396
-72.939095,298.6293,7.3928432,7.5893426
-72.03539,298.20123,7.3384466,7.550044
-71.13221,297.77203,7.28405,7.5106463
-70.22955,297.34177,7.2296534,7.471249
-69.32742,296.91037,7.1752567,7.4318514
-68.42583,296.47787,7.1208596,7.3924537
-67.524765,296.04425,7.066462,7.3531566
-66.624245,295.60953,7.0120635,7.313957
-65.724266,295.17368,6.9576645,7.2747583
-64.82483,294.7367,6.903266,7.2355595
-63.925945,294.29858,6.8488674,7.19636
-63.027615,293.85934,6.7944674,7.1571603
-62.129837,293.41898,6.740066,7.1179595
-61.232624,292.97745,6.6856647,7.0787582
-60.33597,292.5348,6.6312637,7.0395575
-59.439884,292.09097,6.5768623,7.0003567
-58.54437,291.64603,6.5225606,6.9610534
-57.64943,291.19992,6.468356,6.92165
-56.755066,290.75266,6.4141517,6.882247
-55.861282,290.30423,6.3599477,6.8428435
-54.968082,289.85464,6.305743,6.8034406
-54.075474,289.40387,6.263799,6.7649484
-53.18346,288.95197,6.2337947,6.7273426
-52.292038,288.49884,6.20379,6.6897373
-51.40122,288.04456,6.1737857,6.6521316
-50.510998,287.5891,6.1437817,6.6145263
-49.621387,287.13248,6.1183434,6.577122
-48.732388,286.67462,6.0973387,6.539914
-47.844006,286.2156,6.076334,6.502706
-46.956238,285.75537,6.0553293,6.465498
-46.06909,285.29398,6.0343246,6.42829
-45.182575,284.83133,6.0133195,6.3910804
